,Name,DateTime,OutcomeType,AnimalType,AgeuponOutcome,Color,Day_of_Week,Hour_0,Hour_12and13,Hour_14and15,Hour_16and19,Hour_17and18,Hour_7and8,Hour_9,Hour_other_time,My_Breeds_Australian Cattle Dog,My_Breeds_Australian Shepherd,My_Breeds_Border Collie,My_Breeds_Boxer,My_Breeds_Bulldog,My_Breeds_Catahoula,My_Breeds_Chihuahua Shorthair,My_Breeds_Dachshund,My_Breeds_Domestic Longhair,My_Breeds_Domestic Medium Hair,My_Breeds_Domestic Shorthair,My_Breeds_German Shepherd,My_Breeds_Husky,My_Breeds_Labrador Retriever,My_Breeds_Miniature Poodle,My_Breeds_Pit Bull,My_Breeds_Rat Terrier,My_Breeds_Rottweiler,My_Breeds_Siamese,My_Breeds_other
23967,0,2014-03-01 13:59:00,Transfer,0,2.0,Cream Tabby/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12022,0,2015-05-07 14:47:00,Transfer,0,1.0,Black Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6961,0,2015-05-11 11:32:00,Transfer,0,1.0,Brown Tabby/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2435,0,2015-05-06 13:09:00,Transfer,0,0.05555555555555555,White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14871,0,2015-06-07 19:43:00,Transfer,0,1.0,Torbie,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1450,1,2014-07-12 11:43:00,Transfer,0,0.08333333333333333,Blue Tabby,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7111,1,2015-05-24 18:04:00,Adoption,1,0.16666666666666666,Tan/Black,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3427,1,2015-09-13 17:48:00,Adoption,0,0.4166666666666667,Orange Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21479,1,2015-12-22 12:59:00,Return_to_owner,1,12.0,Blue Merle,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16655,1,2015-01-05 18:34:00,Adoption,1,1.0,White/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23043,1,2014-05-27 17:51:00,Return_to_owner,1,2.0,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1472,0,2014-09-28 18:50:00,Transfer,1,0.6666666666666666,White/Tan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3509,1,2015-09-15 11:45:00,Transfer,1,1.0,White/Cream,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14703,0,2015-08-08 09:00:00,Transfer,0,4.0,Orange Tabby,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9468,1,2015-04-23 15:25:00,Return_to_owner,1,10.0,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385,1,2014-04-17 17:09:00,Euthanasia,1,3.0,Black/Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23844,1,2015-11-12 18:30:00,Adoption,1,1.0,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22475,0,2015-06-23 14:16:00,Transfer,0,0.037037037037037035,White/Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5503,1,2014-04-15 16:00:00,Transfer,1,0.4166666666666667,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13758,1,2015-03-14 13:21:00,Adoption,1,2.0,Black/Tan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22675,1,2015-11-27 17:37:00,Adoption,0,7.0,Chocolate/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3457,1,2015-01-21 13:58:00,Return_to_owner,1,11.0,Black/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19184,1,2014-07-14 16:03:00,Adoption,1,0.16666666666666666,Black/White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10031,1,2014-02-03 15:39:00,Transfer,1,1.0,Red/Tan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19197,1,2014-07-22 13:08:00,Transfer,0,1.0,Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17783,1,2013-12-08 14:32:00,Transfer,0,4.0,Cream Tabby/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7733,1,2014-07-30 16:20:00,Transfer,0,2.0,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10094,0,2015-05-27 08:59:00,Euthanasia,1,2.0,Tricolor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19057,0,2014-10-29 11:22:00,Euthanasia,0,0.3333333333333333,Brown Tabby,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2249,1,2014-10-11 18:33:00,Adoption,0,2.0,Black Smoke,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22116,1,2014-05-14 15:40:00,Adoption,1,2.0,Brown/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,1,2014-12-07 16:25:00,Adoption,1,4.0,Tricolor,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11590,1,2014-11-11 17:48:00,Return_to_owner,1,5.0,Black/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12108,0,2014-09-18 09:00:00,Transfer,0,0.6666666666666666,Silver Tabby,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4244,1,2014-02-22 16:04:00,Return_to_owner,1,5.0,Brown Brindle/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5931,0,2015-01-10 09:00:00,Transfer,0,5.0,Calico/White,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19243,1,2014-11-09 11:10:00,Return_to_owner,1,14.0,Silver/Tan,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13738,1,2016-01-07 17:49:00,Adoption,1,2.0,Tan/Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9311,0,2015-10-20 09:00:00,Transfer,0,0.5833333333333334,Calico,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8147,1,2015-10-12 18:15:00,Adoption,1,2.0,White/Chocolate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16369,1,2014-01-18 12:31:00,Adoption,1,1.0,Black/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21577,1,2014-10-11 16:13:00,Adoption,1,3.0,Tan/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12677,1,2014-01-06 16:23:00,Return_to_owner,1,0.75,Black Brindle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22534,1,2014-02-25 18:04:00,Adoption,1,0.5,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21862,1,2014-10-03 15:56:00,Transfer,0,0.16666666666666666,White/Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7468,1,2014-10-15 17:17:00,Adoption,0,0.16666666666666666,Brown Tabby/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12591,1,2015-07-17 12:16:00,Return_to_owner,0,3.0,Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16216,0,2015-09-16 12:23:00,Transfer,1,13.0,Black/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20986,1,2016-02-07 00:00:00,Transfer,1,1.0,Black/Tan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19294,1,2014-02-06 17:43:00,Adoption,1,1.0,Brown/Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10242,1,2015-04-27 12:54:00,Return_to_owner,1,1.0,Blue/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8347,1,2016-02-02 13:19:00,Adoption,0,0.4166666666666667,Brown Tabby,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20060,1,2014-12-24 13:33:00,Return_to_owner,1,1.0,Black/Brown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5704,0,2014-11-29 14:54:00,Transfer,1,0.16666666666666666,Buff/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,0,2015-10-27 12:19:00,Transfer,0,0.037037037037037035,Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13164,1,2015-01-06 08:14:00,Adoption,0,0.16666666666666666,Brown Tabby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8425,1,2013-10-21 17:01:00,Adoption,0,5.0,Calico Point,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10499,0,2014-12-16 14:18:00,Died,1,0.07407407407407407,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18960,1,2013-11-17 14:13:00,Transfer,1,1.0,Cream,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21014,0,2014-07-24 18:39:00,Transfer,0,0.037037037037037035,Orange Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22439,1,2014-11-16 15:45:00,Adoption,1,3.0,Brown Brindle/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20496,1,2014-07-08 14:37:00,Transfer,1,6.0,White/Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
764,1,2014-06-03 14:41:00,Transfer,0,0.08333333333333333,Brown Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5791,0,2015-06-01 09:00:00,Transfer,0,1.0,Black,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1187,1,2015-09-26 13:24:00,Adoption,0,0.3333333333333333,Brown Tabby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10900,1,2015-06-11 15:50:00,Transfer,1,0.16666666666666666,Chocolate,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15313,1,2014-10-01 12:25:00,Transfer,1,3.0,Sable/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24736,0,2015-04-26 15:33:00,Transfer,0,0.037037037037037035,Torbie/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26021,1,2014-02-21 16:36:00,Transfer,0,10.0,Brown Tabby,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
846,1,2015-01-01 15:41:00,Adoption,1,4.0,White/Brown,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,0,2015-05-12 15:06:00,Transfer,0,1.0,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20584,1,2015-08-31 16:23:00,Adoption,0,0.16666666666666666,Brown Tabby/White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2308,1,2016-01-29 18:48:00,Transfer,0,1.0,Blue Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7534,1,2014-02-08 11:15:00,Return_to_owner,1,8.0,Tan/White,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11185,0,2014-07-09 07:16:00,Transfer,0,0.05555555555555555,Brown Tabby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17899,1,2014-07-27 17:48:00,Adoption,1,2.0,Black/Tan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11948,1,2014-05-29 15:03:00,Adoption,1,2.0,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22424,1,2015-11-19 17:40:00,Adoption,1,2.0,Brown/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12689,1,2015-10-07 12:00:00,Transfer,0,0.3333333333333333,Black/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13982,0,2014-06-30 10:46:00,Transfer,0,0.08333333333333333,Blue Point,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14769,1,2015-02-25 17:58:00,Return_to_owner,1,3.0,Blue/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10366,1,2014-07-12 13:53:00,Return_to_owner,1,8.0,Tan/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6548,1,2014-02-26 17:33:00,Euthanasia,1,5.0,Brown/Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8514,1,2015-03-29 17:44:00,Adoption,0,0.9166666666666666,Blue,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17157,1,2015-09-25 15:02:00,Adoption,1,1.0,Fawn/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13619,0,2015-01-17 09:00:00,Transfer,0,1.0,White/Brown Tabby,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8599,0,2015-07-17 09:00:00,Transfer,0,1.0,Brown Tabby/White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5425,0,2014-05-16 16:02:00,Transfer,1,12.0,Red/Tan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17255,1,2016-02-01 18:43:00,Adoption,1,2.0,Red/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,1,2014-09-17 18:04:00,Adoption,1,1.0,White/Tan,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,1,2013-12-22 13:03:00,Return_to_owner,1,5.0,Yellow/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3971,1,2016-01-06 14:16:00,Return_to_owner,1,11.0,Brown/Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25466,0,2015-10-29 09:00:00,Transfer,0,2.0,Blue Tabby,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16782,0,2015-04-12 15:07:00,Euthanasia,1,8.0,White/Gray,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21736,0,2013-12-15 11:14:00,Transfer,1,12.0,Black/Blue Tick,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,1,2015-09-07 18:18:00,Adoption,1,0.16666666666666666,Fawn/Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11314,1,2014-12-05 17:23:00,Transfer,1,1.0,Brown Brindle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16687,1,2013-11-18 18:34:00,Return_to_owner,1,3.0,Tricolor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6545,1,2015-10-29 11:14:00,Return_to_owner,1,16.0,Chocolate,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20287,1,2015-11-23 00:00:00,Transfer,1,4.0,Buff,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
932,1,2014-11-09 18:15:00,Adoption,1,0.3333333333333333,Buff,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6725,1,2014-06-11 16:15:00,Adoption,0,1.0,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21515,1,2015-12-08 14:00:00,Transfer,1,5.0,Red,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12201,1,2015-12-06 12:01:00,Transfer,0,2.0,Orange Tabby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22134,1,2014-04-20 15:03:00,Adoption,0,3.0,Blue/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15651,1,2014-06-24 08:13:00,Adoption,0,0.25,Calico,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22465,1,2013-10-10 17:30:00,Transfer,0,1.0,Tortie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14896,0,2014-06-14 16:16:00,Transfer,0,0.05555555555555555,Cream Tabby,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21238,0,2015-03-31 09:00:00,Transfer,0,1.0,Brown Tabby,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16246,0,2015-07-25 09:00:00,Transfer,0,1.0,Brown Tabby/White,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22029,1,2015-02-20 14:51:00,Return_to_owner,1,1.0,Tan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20546,1,2014-04-05 13:25:00,Transfer,1,0.8333333333333334,Brown/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4870,1,2015-12-18 18:13:00,Adoption,1,0.3333333333333333,Apricot,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17455,1,2016-01-29 10:59:00,Return_to_owner,1,1.0,Brown/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18192,0,2015-07-21 11:20:00,Adoption,0,0.16666666666666666,Orange Tabby,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3414,1,2015-07-03 14:19:00,Return_to_owner,1,9.0,Sable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25632,1,2014-09-23 12:23:00,Adoption,0,0.16666666666666666,Tortie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
780,1,2015-08-15 08:38:00,Adoption,1,6.0,Blue/White,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5298,1,2014-08-07 13:36:00,Adoption,1,0.8333333333333334,Brown/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7772,1,2014-09-24 14:59:00,Transfer,0,0.08333333333333333,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6013,1,2013-12-17 13:48:00,Transfer,0,8.0,Brown Tabby/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16537,1,2015-08-31 11:56:00,Transfer,1,0.3333333333333333,Black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22284,0,2015-04-06 17:49:00,Euthanasia,0,2.0,Cream Tabby/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18304,1,2014-10-31 14:25:00,Transfer,0,0.16666666666666666,Orange Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10537,1,2015-07-13 17:57:00,Adoption,1,1.0,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12693,0,2014-11-26 12:11:00,Transfer,1,1.0,Tan/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15058,1,2014-04-04 16:08:00,Return_to_owner,1,5.0,White/Brown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13489,1,2015-03-30 17:21:00,Adoption,1,3.0,Black/Brown,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,1,2016-02-12 17:24:00,Return_to_owner,1,1.0,Tan/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5909,1,2015-07-09 18:28:00,Adoption,1,2.0,White/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21634,1,2013-11-06 12:05:00,Return_to_owner,0,6.0,Calico,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20246,1,2015-07-22 18:42:00,Adoption,1,3.0,Red,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24770,1,2015-09-10 15:45:00,Adoption,1,0.16666666666666666,Tan/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9998,1,2015-11-05 13:29:00,Return_to_owner,1,16.0,White/Brown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24791,1,2014-11-20 12:34:00,Transfer,0,0.16666666666666666,Orange Tabby/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10645,0,2014-09-08 19:00:00,Adoption,0,0.16666666666666666,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12061,0,2015-01-17 10:36:00,Adoption,1,1.0,White/Brown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11412,0,2015-12-19 17:25:00,Transfer,1,0.3333333333333333,Gold,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18408,1,2014-06-13 11:59:00,Euthanasia,0,14.0,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2518,1,2016-01-17 16:32:00,Transfer,1,2.0,Sable,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1855,1,2013-12-02 17:45:00,Return_to_owner,1,2.0,Brown Brindle/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3091,0,2015-08-07 14:37:00,Euthanasia,0,0.08333333333333333,Brown Tabby/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
